Close,High,Low,Open,Volume,return,cpi_release,cpi_surprise,vol_5d,vol_20d,vol_60d,return_lag1,return_lag5,VIX,cpi_t,cpi_tm1,cpi_tp1,vol_spike
2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,0.003766710469475405,0,0.0,0.008693251382162254,0.006387179564753112,0.006851147792440011,-0.004465681140931977,-0.010180553033248205,15.13,0,0.0,0.0,0
2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,0.013368147987361164,0,0.0,0.009493767960912206,0.006976663994567939,0.007060152854329751,0.003766710469475405,0.010863776563455257,12.86,0,0.0,0.0,0
2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,-0.005102556456082039,0,0.0,0.009707019398347406,0.006996545475830809,0.006989517835172793,0.013368147987361164,0.0029364331477630206,13.85,0,0.0,0.0,0
2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,-0.002953996439367266,0,0.0,0.007799755011661944,0.007025974955517989,0.006981327708635386,-0.005102556456082039,-0.0119080033585301,13.86,0,0.0,1.0,0
2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,-0.0003050012906516677,1,0.13906420763820648,0.007286228756120355,0.0069244726161864795,0.006978351764297334,-0.002953996439367266,-0.004465681140931977,13.76,1,0.0,0.0,1
2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,0.010721604261760033,0,0.0,0.00835224728492965,0.007338468602257968,0.007114435365342018,-0.0003050012906516677,0.003766710469475405,12.74,0,1.0,0.0,0
2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,0.0007681188278664758,0,0.0,0.006091816631357088,0.006796904890103327,0.007112988629695619,0.010721604261760033,0.013368147987361164,12.38,0,0.0,0.0,0
2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,0.003043312472570502,0,0.0,0.005201030912906457,0.006540485030087522,0.007080775061307062,0.0007681188278664758,-0.005102556456082039,12.73,0,0.0,0.0,0
2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,-0.0006435815978420154,0,0.0,0.004701178242121332,0.006528573545357918,0.007081279313964335,0.003043312472570502,-0.002953996439367266,12.85,0,0.0,0.0,0
2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,-0.0009309494507940488,0,0.0,0.004808868151463395,0.006455585624318677,0.0070742197558795105,-0.0006435815978420154,-0.0003050012906516677,12.88,0,0.0,0.0,0
